"hero_id","hero_name","cb_id","cb_lang_id","cb_params","de_id","de_lang_id","de_params","fam_1_id","fam_1_lang_id","fam_1_params","fam_2_id","fam_2_lang_id","fam_2_params","passive_1_id","passive_1_params","passive_2_id","passive_2_params","passive_3_id","passive_3_params","prop_1_id","prop_1_lang_id","prop_1_nested_1_collection_name","prop_1_nested_1_id","prop_1_nested_1_lang_id","prop_1_nested_1_params","prop_1_nested_2_collection_name","prop_1_nested_2_id","prop_1_nested_2_lang_id","prop_1_nested_2_params","prop_1_params","prop_2_id","prop_2_lang_id","prop_2_nested_1_collection_name","prop_2_nested_1_id","prop_2_nested_1_lang_id","prop_2_nested_1_params","prop_2_nested_2_collection_name","prop_2_nested_2_id","prop_2_nested_2_lang_id","prop_2_nested_2_params","prop_2_params","prop_3_id","prop_3_lang_id","prop_3_nested_1_id","prop_3_nested_1_lang_id","prop_3_nested_1_params","prop_3_nested_2_id","prop_3_nested_2_lang_id","prop_3_nested_2_params","prop_3_params","se_1_id","se_1_lang_id","se_1_nested_1_id","se_1_nested_1_lang_id","se_1_nested_1_params","se_1_nested_2_id","se_1_nested_2_lang_id","se_1_nested_2_params","se_1_params","se_2_id","se_2_lang_id","se_2_nested_1_id","se_2_nested_1_lang_id","se_2_nested_1_params","se_2_nested_2_id","se_2_nested_2_lang_id","se_2_nested_2_params","se_2_params","se_3_id","se_3_lang_id","se_3_nested_1_id","se_3_nested_1_lang_id","se_3_nested_1_params","se_3_params","se_4_id","se_4_lang_id","se_4_nested_1_id","se_4_nested_1_lang_id","se_4_nested_1_params","se_4_nested_2_id","se_4_nested_2_lang_id","se_4_nested_2_params","se_4_params","se_5_id","se_5_lang_id","se_5_params"
"holy_god_aviana","Aviana","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 330}","","","","","","","mana_on_buff","{""POWER"": 5.0}","resist_bleed","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","buff_immunity","specials.v2.statuseffect.minor.buffimmunity.neartotarget.enemies","","","","","","","{""TURNS"": 4}","crit_increase_aviana","specials.v2.statuseffect.minor.critmodifier.neartotarget.allies","","","","","","","{""TURNS"": 4, ""CRIT"": -71.0}","yellow_element_link_dodge_modifier","specials.v2.statuseffect.major.elementlinkdodgemodifier.yellow.allies","","","","{""TURNS"": 6, ""DODGE"": -95.0}","","","","","","","","","","","",""
"ice_god_sini","Sini","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 250}","","","","","","","attack_buff_on_mana_reduction","","resist_special_blocking","{}","","","blue_tile_attack_modifier_sini","specials.v2.property.tileenhancement.manamultiplier.both.blue","","","","","","","","","{""MODIFIERATTACKER"": 64, ""MODIFIERDEFENDER"": 64}","","","","","","","","","","","","","","","","","","","","","blue_element_link_dodge_modifer","specials.v2.statuseffect.major.elementlinkdodgemodifier.blue.allies","","","","","","","{""TURNS"": 6, ""DODGE"": -95.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dark_god_sir_casmir","Sir Casmir","clear_buffs_effect","specials.v2.clearbuffs.minordebuff.neartotarget.allies","{}","direct_effect_no_type","N/A","{}","","","","","","","mana_on_heal","{""POWER"": 5.0}","resist_mana_generation_modifier_debuffs","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","damage_enemy_on_enemy_special_casmir","specials.v2.statuseffect.major.reallocateeffectsonhit.single.allies.effects.minorbuff.random","","","","","","","{""TURNS"": 5, ""REALLOCATIONCOUNT"": 50.0}","reflect_debuffs_minor","specials.v2.statuseffect.minor.reflectdebuffs.neartotarget.allies","","","","","","","{""TURNS"": 5}","purple_element_link_dodge_modifier","specials.v2.statuseffect.major.elementlinkdodgemodifier.purple.allies","","","","{""TURNS"": 6, ""DODGE"": -95.0}","","","","","","","","","","","",""
"slime_gunktus","Gunktus","","","","","specials.v2.directeffect.damage.neartotargetminor.enemies","{""HEALTH"": 535}","","","","","","","summon_slime_minion_on_damage_purple","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_purple","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","berserk","specials.v2.statuseffect.minor.berserk.single.allies","","","","","","","{""TURNS"": 3, ""MAXMODIFIER"": 40, ""ATTACK"": 145.0, ""CHANGE"": 20.0}","revive_slime","specials.v2.statuseffect.minor.revive.resurrect.single.allies","","","","","","","{""TURNS"": 3, ""HEALTH"": 100.0}","","","","","","","","","","","","","","","","","",""
"slime_fungustine","Fungustine","","","","","specials.v2.directeffect.healthboost.all.allies.fixedpower","{""HEALTHBOOST"": 1250}","","","","","","","summon_slime_minion_on_damage_green","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_green","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","reallocate_random_buff_or_growth_on_hit","specials.v2.statuseffect.major.reallocateeffectsonhit.all.allies.effects.minorbuff.baseattackmodifier.basedefensemodifier.random","","","","","","","{""TURNS"": 4, ""REALLOCATIONCOUNT"": 8}","basic_defense_fungustine","specials.v2.statuseffect.major.defensemodifier.all.allies","","","","","","","{""TURNS"": 4, ""DEFENSE"": 30.0}","dispel_immunity","specials.v2.statuseffect.minor.dispelimmunity.all.allies","","","","{""TURNS"": 4}","","","","","","","","","","","",""
"kalevala_otso","Otso","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 380}","","","","","","","heal_mana_on_low_health_once","{""MANA"": 8, ""HEALTH"": 15.0}","","","","","status_effect_amplifier_against_green","specials.v2.property.growth.none.all.allies.attack","","","","","","","","","{""ATTACKINCREASE"": -98.4}","heal_over_time_otso","specials.v2.property.secondarydirecteffect.none.single.allies.statuseffects.hp_recovery_more_more_more_more","","hp_recovery_more_more_more_more","specials.v2.statuseffect.minor.fixedhealthrecovery.single.allies","{""TURNS"": 6, ""TOTAL"": 1280}","","","","","{""STATUSEFFECT1TURNS"": 48, ""STATUSEFFECT1TOTAL"": 1280}","","","","","","","","","","mark_otso","specials.v2.statuseffect.minor.specialskillcastmark.all.enemies.stackingreceiveddamagemodifier.specialskillcast","","","","","","","{""TURNS"": 6, ""STATUSEFFECT1DAMAGEMODIFIER"": 105.0, ""STATUSEFFECT1MAXSTACK"": 105.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"monster_hunter_ruadh","Ruadh","","","","direct_effect_no_type","N/A","{}","","","","","","","hunters_mark_on_special","{""CHANCE"": 100.0, ""POWER"": 100.0, ""CHANCEFULLYCHARGED"": 100.0}","special_damage_reduction_monster_hunters","{""DAMAGEREDUCTION"": 0.0}","","","dispel_buffs_from_all_enemies","specials.v2.property.removestatuseffects.minorbuff.all.enemies","","","","","","","","","{}","damage_per_removed_status_effect_ruadh","specials.v2.property.effectperremovedstatuseffect.damage.all.enemies","","","","","","","","","{""POWERPEREFFECT"": 10.0, ""BASEPOWER"": 10.0, ""MAXPOWER"": 10.0}","","","","","","","","","","attack_modifier_per_removed_effect_ruadh","specials.v2.statuseffect.minor.manacorruption.all.enemies.single.allies","","","","","","","{""TURNS"": 6, ""DAMAGE"": -1068}","defense_modifier_per_removed_effect_ruadh","specials.v2.statuseffect.minor.manacorruption.all.enemies.single.allies","","","","","","","{""TURNS"": 6, ""DAMAGE"": -1068}","health_boost_recovery_ruadh","specials.v2.statuseffect.minor.fixedhealthrecovery.single.allies","","","","{""TURNS"": 6, ""TOTAL"": 1160}","","","","","","","","","","","",""
"monster_hunter_sigyn","Sigyn","","","","","specials.v2.directeffect.damage.sides.enemies","{""HEALTH"": 500}","bone_trap_parasite","specials.v2.parasite.bone_trap_parasite.sides","{""FAMILIARHEALTHPERCENT"": 35.0, ""FAMILIARATTACK"": 45.0, ""FAMILIARATTACKINCREMENTPERTURN"": 8.0, ""MAXFAMILIARATTACK"": 45.0}","","","","hunters_mark_on_special","{""CHANCE"": 100.0, ""POWER"": 100.0, ""CHANCEFULLYCHARGED"": 100.0}","special_damage_reduction_monster_hunters","{""DAMAGEREDUCTION"": 0.0}","","","mana_reduction_secondary_effect_sides_sigyn","specials.v2.property.secondarydirecteffect.addmana.sides.enemies.decrement","","","","","","","","","{""SECONDARYABSPOWER"": -2.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"monster_hunter_sune","Sune","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 550}","","","","","","","hunters_mark_on_special","{""CHANCE"": 100.0, ""POWER"": 100.0, ""CHANCEFULLYCHARGED"": 100.0}","special_damage_reduction_monster_hunters","{""DAMAGEREDUCTION"": 0.0}","","","damage_neartotarget_when_main_target_is_ice_sune","specials.v2.property.maintargetelementdependenteffect.damage.if_main_target_is.blue.neartotargetexceptmaintarget.enemies","","","","","","","","","{""POWER"": 300.0}","remove_buffs_sune","specials.v2.property.removestatuseffects.minorbuff.neartotarget.enemies","","","","","","","","","{}","mana_reduction_per_removed_status_effect_sune","specials.v2.property.effectperremovedstatuseffect.addmana.neartotarget.enemies","","","","","","","{""POWERPEREFFECT"": -5.0, ""BASEPOWER"": -5.0, ""MAXPOWER"": -5.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"slime_sludgus","Sludgus","","","","direct_effect_no_type","N/A","{}","","","","","","","summon_slime_minion_on_damage_yellow","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_yellow","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dodge_special_sludgus","specials.v2.statuseffect.minor.effectondodgedspecial.all.allies.damage","","","","","","","{""POWER"": 10560, ""TURNS"": 320, ""DODGE"": 45.0}","heal_on_removal_sludgus","specials.v2.statuseffect.minor.dispel.all.enemies.minorbuff","","","","","","","{""TURNS"": 160}","","","","","","","","","","","","","","","","","",""
"slime_slimgo","Slimgo","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 270}","","","","","","","summon_slime_minion_on_damage_blue","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_blue","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","underwater_slimgo","specials.v2.statuseffect.minor.underwater.all.enemies","","","","","","","{""TURNS"": 3, ""DAMAGE"": 627}","mana_regen_reduction_slimgo","specials.v2.statuseffect.minor.managenerationmodifier.all.enemies","","","","","","","{""TURNS"": 3, ""MANAREGEN"": -35.0}","","","","","","","","","","","","","","","","","",""
"slime_gooze","Gooze","","","","direct_effect_no_type","N/A","{}","","","","","","","summon_slime_minion_on_damage_red","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_red","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","enrage_gooze","specials.v2.statuseffect.major.provokestatuseffectskill.all.enemies.on.turnend.damage.random.enemies","","","","","","","{""TURNS"": 4, ""POWER1"": 1.0}","sticky_surface_gooze","specials.v2.statuseffect.major.reallocateeffectsonhit.all.allies.effects.minorbuff.baseattackmodifier.basedefensemodifier.random","","","","","","","{""TURNS"": 4, ""REALLOCATIONCOUNT"": 8}","defense_up_gooze","specials.v2.statuseffect.major.defensemodifier.all.allies","","","","{""TURNS"": 4, ""DEFENSE"": 55.0}","","","","","","","","","","","",""
"slime_gooldron","Gooldron","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 385}","slime_fiend","specials.v2.parasite.slime_fiend.neartotarget","{""FAMILIARHEALTHPERCENT"": 40.0, ""FAMILIARATTACK"": 50.0}","","","","summon_slime_minion_on_damage_purple","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_purple","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"slime_charmione","Charmione","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 400}","","","","","","","summon_slime_minion_on_damage_red","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_red","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","devouring_goo_charmione","specials.v2.statuseffect.minor.devouringgoo.neartotarget.enemies.effects.minorbuff.positivebasestatmodifier","","","","","","","{""TURNS"": 5, ""BASEDAMAGEPERTURN"": -99.2, ""DAMAGEPERTURNPEREFFECT"": 800}","add_paralysis_on_removal_charmione","specials.v2.statuseffect.minor.addstatuseffectonremoval.neartotarget.enemies.onremoval.expiration.paralysis_knightus","","","","","","","{""TURNS"": 1, ""STATUSEFFECT1DAMAGEMODIFIER"": 150.0, ""STATUSEFFECT1TURNS"": 0.0}","","","","","","","","","","","","","","","","","",""
"slime_knightus","Knightus","","","","","specials.v2.directeffect.damage.single.enemies","{""HEALTH"": 540}","","","","","","","summon_slime_minion_on_damage_purple","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_purple","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","devouring_goo__knightus","specials.v2.statuseffect.minor.devouringgoo.single.enemies.effects.minorbuff.positivebasestatmodifier","","","","","","","{""TURNS"": 3, ""BASEDAMAGEPERTURN"": -99.2, ""DAMAGEPERTURNPEREFFECT"": 800}","add_paralysis_on_removal_knightus","specials.v2.statuseffect.minor.addstatuseffectonremoval.single.enemies.onremoval.paralysis_fruitio.turns.one","","","","","","","{""TURNS"": 1, ""STATUSEFFECT1TURNS"": 0.0}","mark_dark_less","specials.v2.statuseffect.minor.purpledefensemodifier.yellow.enemies","","","","{""TURNS"": 3, ""DEFENSE"": -34.0}","","","","","","","","","","","",""
"slime_mucktus","Mucktus","","","","","specials.v2.directeffect.damage.all.enemies","{""HEALTH"": 290}","slime_fiend_mucktus","specials.v2.parasite.slime_fiend_mucktus.reallocateeffects.minorbuff.baseattackmodifier.basedefensemodifier.random","{""FAMILIARHEALTHPERCENT"": 40.0, ""FAMILIARATTACK"": 50.0}","","","","summon_slime_minion_on_damage_green","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_green","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"slime_gooric","Gooric","","","","direct_effect_no_type","N/A","{}","","","","","","","summon_slime_minion_on_damage_yellow","{""DAMAGETHRESHOLD"": 25.0, ""FAMILIARHEALTHPERCENT"": 10.0, ""FAMILIARATTACK"": 40.0}","summon_slime_minion_on_death_yellow","{""FAMILIARHEALTHPERCENT"": 64, ""FAMILIARATTACK"": 64}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","attack_buff_gooric","specials.v2.statuseffect.minor.attackmodifier.all.allies","","","","","","","{""TURNS"": 5, ""ATTACK"": 60.0}","mana_regen_gooric","specials.v2.statuseffect.major.managenerationmodifier.all.allies","","","","","","","{""TURNS"": 5, ""MANAREGEN"": 44.0}","revive_slime_gooric","specials.v2.statuseffect.minor.revive.resurrect.all.allies","","","","{""TURNS"": 5, ""HEALTH"": 100.0}","","","","","","","","","","","",""
"faun_verity","Verity","","","","","specials.v2.directeffect.damage.neartotarget.enemies","{""HEALTH"": 350}","","","","","","","resist_negative_attack_modifiers_including_wither","{}","resist_insanity","{}","minion_and_mega_minion_accuracy_modifier","{""MINIONMODIFIER"": -160.0, ""MEGAMINIONMODIFIER"": -160.0}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","brittle_specials_with_activation_count_verity","specials.v2.statuseffect.minor.specialskilldefensemodifier.neartotarget.enemies","","","","","","","{""SPECIALSKILLDEFENSE"": -102.0, ""TURNS"": -50.0}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"tales2_regin","Regin","clear_buffs_effect","specials.v2.clearbuffs.minorbuff.neartotarget.enemies","{}","direct_effect_no_type","N/A","{}","","","","","","","molten_core","","resist_burn_with_health_boost_and_mana","{}","","","fire_strike_regin","specials.v2.property.firestormstrike.enemies.neartotarget.green","","","","","","","","","{""STRONGATTACKELEMENTDAMAGEMODIFIER"": -60.0, ""MAX"": 64}","","","","","","","","","","","","","","","","","","","","","buff_immunity","specials.v2.statuseffect.minor.buffimmunity.neartotarget.enemies","","","","","","","{""TURNS"": 3}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"tales2_dularfulr","Dularfulr","","","","","specials.v2.directeffect.heal.all.allies","{""HEALTH"": 30}","","","","","","","molten_core","","resist_burn_with_health_boost_and_mana","{}","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","fire_ward_dularfulr","specials.v2.statuseffect.minor.moonriseward.all.allies.decrease.specialskill.statuseffectskill.green","","","","","","","{""TURNS"": 4, ""ADDITIONALDAMAGEMODIFIER"": -70.0, ""MAX"": -508.0}","debuff_shield_minor","specials.v2.statuseffect.minor.debuffshield.all.allies","","","","","","","{""TURNS"": 4}","","","","","","","","","","","","","","","","","",""
